ID,Name
1424,자지박어
1425,자지빨아
1426,자지빨아줘
1427,자지빨어
1428,자지쑤셔
1429,자지쓰레기
1430,자지정개
41,arse
44,bearskin
52,cock
56,cunt 
57,damn
61,dildo
62,domination 
63,douche 
66,erotic 
67,fag
70,feces
71,fellatio
74,fuck
75,fuk
78,gook
79,hell
80,honkey
81,horny 
82,hot
84,jizz
85,kinky
86,KKK
88,lesb
89,lesb
91,lust 
98,pantie
103,porn
104,pron
105,pussy 
106,queer
107,qweef
108,screw
111,sex
112,shit
113,slave
115,spank
120,suck
121,swingers
127,virgin
129,whore
361,가슴만져
362,가슴빨아
363,가슴빨어
364,가슴조물락
365,가슴주물럭
366,가슴쪼물딱
367,가슴쪼물락
368,가슴핧아
369,가슴핧어
370,강간
371,강간한다
372,개가튼년
373,개가튼뇬
374,개같은년
375,개걸레
376,개고치
377,개너미
378,개년
379,개놈
380,개라슥
381,개보지
382,개보지년
383,개부달
384,개부랄
385,개불랄
386,개붕알
387,개새끼
388,개쓰래기
389,개쓰레기
390,개씁년
391,개씁블
392,개씁자지
393,개씨발
394,개씨발넘
395,개씨발자슥
396,개씨블
397,개자지
398,개작두넘
399,개작두년
400,개잡년
401,개잡지랄
402,개젓가튼넘
403,개좆
404,개지랄
405,개지랄넘
406,개지랄놈
407,개후라년
408,개후라들놈
409,개후라새끼
410,걔잡년
411,걔잡지랄
412,거시기
413,걸래년
414,걸레같은년
415,걸레년
416,걸레핀년
417,게부럴
418,게지랄놈
419,귀두
420,깨쌔끼
421,꺼져
422,꼴깝
423,ㄳ
424,난자마셔
425,난자먹어
426,난자핧아
427,내꺼빨아
428,내꺼핧아
429,내미랄
430,내버지
431,내씨발
432,내자지
433,내잠지
434,내조지
435,너거애비
436,누나강간
437,뉘마
438,뉘망
439,뉘이마
440,뉘이망
441,뉘임아
442,뉘임앙
443,뉨두라
444,뉨두랑
445,뉨둘라
446,뉨둘아
447,뉨둘앙
448,뉨드라
449,뉨드랑
450,뉨드랑
451,뉨들아
452,뉨들앙
453,뉨아
454,뉨앙
455,느그매
456,늬마
457,늬망
458,늬아
459,늬이마
460,늬이망
461,늬임앙
462,늼두라
463,늼두랑
464,늼둘라
465,늼둘아
466,늼둘앙
467,늼드라
468,늼드랑
469,늼드랑
470,늼들아
471,늼들앙
472,늼앙
473,니기미
474,니마
475,니망
476,니미
477,니미
478,니미랄
479,니미럴
480,니씨브랄
481,니아범
482,니애미
483,니애비
484,니이마
485,니이망
486,니임아
487,니임앙
488,니할애비
489,님두라
490,님두랑
491,님둘라
492,님둘아
493,님둘앙
494,님드라
495,님드랑
496,님드랑
497,님들아
498,님들앙
499,님아
500,님앙
501,닥쳐
502,닥쳐
503,닳은년
504,대가리
505,덜은새끼
506,돈년
507,돈새끼
508,돌으년
509,돌은넘
510,돌은새끼
511,동생강간
512,뒷치 기
513,등신
514,딸딸이
515,또라이
516,띠발
517,띠발뇬
518,띠불
519,띠블넘
520,막간년
521,막대쑤셔줘
522,막대핧아줘
523,맛간년
524,맛없는년
525,맛이간년
526,망나니
527,미친구녕
528,미친구멍
529,미친넘
530,미친년
531,미친놈
532,미친눔
533,미친새끼
534,미친쉐이
535,미친씨부랄
536,미티넘
537,미틴것
538,바주카자지
539,밥팅
540,밥팅
541,백보지
542,버따리자지
543,버지구녕
544,버지구멍
545,버지냄새
546,버지따먹기
547,버지뚫어
548,버지뜨더
549,버지물마셔
550,버지벌려
551,버지벌료
552,버지빨아
553,버지빨어
554,버지썰어
555,버지쑤셔
556,버지털
557,버지핧아
558,버짓물
559,버짓물마셔
560,벌창같은년
561,벵신
562,병닥
563,병딱
564,병신
565,병신세리
566,병신셰리
567,병신씨발
568,보지
569,보지구녕
570,보지구멍
571,보지녀
572,보지따먹기
573,보지뚫어
574,보지뜨더
575,보지머리박기
576,보지물
577,보지물마셔
578,보지박어
579,보지벌려
580,보지벌료
581,보지벌리
582,보지벌리자
583,보지보지
584,보지빨아
585,보지빨어
586,보지에자지껴
587,보지에자지너
588,보지자지
589,보지정액
590,보지쥐어짜
591,보지찌져
592,보지찢어
593,보지털
594,보지털뽑아
595,보지털어
596,보지틀래기
597,보지핧아
598,보지핧아줘
599,보지핧어
600,보짓물
601,보짓물마셔
602,부랄
603,불알
604,붕신
605,붕알
606,붜지
607,븅신
608,븅신
609,빙띤
610,빙신
611,빙신쉐이
612,빠가십새
613,빠가씹새
614,빠구리
615,빠굴이
616,뻑큐
617,사까시
618,상년
619,성교
620,성교하자
621,성교해
622,성폭행
623,섹스
624,섹스하자
625,섹스해
626,쉐끼
627,쉬밸년
628,시댕이
629,시발
630,시발년
631,시발놈
632,시발새끼
633,시방새
634,시팍새끼
635,시팔넘
636,시팔년
637,시팔놈
638,시팔새끼
639,십녀
640,십버지
641,십부랄
642,십부럴
643,십새
644,십세이
645,십셰리
646,십자석
647,십자슥
648,십지랄
649,십창녀
650,십탱
651,십탱구리
652,십탱굴이
653,십팔새끼
654,싸가지
655,쌍년
656,쌍놈
657,쌍보지
658,쌍쌍보지
659,쌔끼
660,쌕스
661,쌕쓰
662,썅년
663,쓰바새끼
664,쓰발
665,쓰벌
666,쓰브랄쉽세
667,쓰파
668,씨가랭넘
669,씨가랭년
670,씨가랭놈
671,씨댕
672,씨댕이
673,씨뎅
674,씨발
675,씨발년
676,씨발롬
677,씨발병신
678,씨방새
679,씨뱅가리
680,씨벌
681,씨벌
682,씨벌년
683,씨벌쉐이
684,씨부랄
685,씨부럴
686,씨브럴
687,씨블
688,씨블년
689,씨븡새끼
690,씨섹끼
691,씨파넘
692,씨팍새끼
693,씨팔
694,씨퐁
695,씨퐁넘
696,씨퐁뇬
697,씨퐁보지
698,씨퐁자지
42,ass
43,bastard
45,bitch 
46,blowjob
47,bondage
48,breast
49,butt
50,chink
51,clit 
53,cornhole
54,cum
55,cunnilingus
58,defecation
59,dick
60,dike
64,dyke
65,ejackulate
68,fart
69,fascism
72,fetishes
73,foreskin
76,gay
77,genitalia 
83,jism
87,kraut
90,lingerie
92,masturbat
93,moulie
94,nazi 
95,nig
96,nudity
97,oral
99,penis 
100,pervert
101,piss
102,poop
109,scrotum
110,semen 
